From Type,From Name,From Place,Edge Type,To Type,To Name,To Place,Date,Weight,Identifier,Reference
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,9/10/1689,1,Leven & Melville Papers,
Person,Kintore,Edinburgh,Wrote Letter to,Person,Melville ,London,9/10/1689,1,Leven & Melville Papers,
Person,Moncrieff,Edinburgh,Wrote Letter to,Person,Melville ,London,9/10/1689,1,Leven & Melville Papers,
Person,Bruce,Edinburgh,Wrote Letter to,Person,Melville ,London,9/10/1689,1,Leven & Melville Papers,
Person,Cardross,Edinburgh,Wrote Letter to,Person,Melville ,London,9/10/1689,1,Leven & Melville Papers,
Person,Linlithgow,Edinburgh,Wrote Letter to,Person,Melville ,London,9/12/1689,1,Leven & Melville Papers,
Person,Philliphaugh,Edinburgh,Wrote Letter to,Person,Melville ,London,9/12/1689,1,Leven & Melville Papers,
Person,Philliphaugh,Edinburgh,Wrote Letter to,Person,Melville ,London,9/14/1689,1,Leven & Melville Papers,
Person,Walter Corbets,Blair Castle,Order,Place,Blair Castle,Hampton Court,9/18/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,9/19/1689,1,Leven & Melville Papers,
Group,Magistrates of Edinburgh,Edinburgh,Wrote Letter to,Person,Melville ,London,9/19/1689,1,Leven & Melville Papers,
Person,Lundy,Londonderry,Wrote Letter to,Person,Melville ,London,9/23/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,9/1/1689,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,9/1/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,10/3/1689,1,Leven & Melville Papers,
Person,Hall,Edinburgh,Wrote Letter to,Person,Melville ,London,10/3/1689,1,Leven & Melville Papers,
Person,Schomberg,Dundalk,Wrote Letter to,Person,Leven ,London,10/6/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,10/8/1689,1,Leven & Melville Papers,
Person,Lockhart,Dundas,Wrote Letter to,Person,Melville ,London,10/9/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,10/12/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,10/15/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Unknown,Unknown,10/15/1689,1,Leven & Melville Papers,
Person,Anstruther,London,Wrote Letter to,Person,Melville ,London,10/20/1689,1,Leven & Melville Papers,
Person,Anstruther,London,Wrote Letter to,Person,Annandale,Edinburgh,10/20/1689,1,Leven & Melville Papers,
Person,Melville,London,Wrote Letter to,Person,Crawford ,Edinburgh,10/20/1689,1,Leven & Melville Papers,
Person,Melville,Holland-House,Commissions,Person,Crawford ,Edinburgh,10/20/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,10/24/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,10/29/1689,1,Leven & Melville Papers,
Person,Hamilton,Holyrood House,Considerations,Person,King William ,Hampton Court,October,1,Leven & Melville Papers,
Person,Melville,London,Wrote Letter to,Group,Presbyterian Ministers ,Edinburgh,October,1,Leven & Melville Papers,
Person,Falconar of Phesdo,Edinburgh,Wrote Letter to,Person,Melville ,London,11/1/1689,1,Leven & Melville Papers,
Person,James Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,11/2/1689,1,Leven & Melville Papers,
Person,Cardross,Edinburgh,Wrote Letter to,Person,Melville ,London,11/5/1689,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,11/5/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,11/5/1689,1,Leven & Melville Papers,
Person,Elliot,Edinburgh,Wrote Letter to,Person,Melville ,London,11/7/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,11/7/1689,1,Leven & Melville Papers,
Person,Anstruther,Edinburgh,Wrote Letter to,Person,Melville ,London,11/12/1689,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,11/12/1689,1,Leven & Melville Papers,
Person,Campbell of Auchenbreck,Edinburgh,Wrote Letter to,Person,Melville ,London,11/12/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,11/14/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,11/14/1689,1,Leven & Melville Papers,
Person,Stevenston,Stevenston,Wrote Letter to,Person,Melville ,London,11/15/1689,1,Leven & Melville Papers,
Person,Cardross,Edinburgh,Wrote Letter to,Person,Melville ,London,11/19/1689,1,Leven & Melville Papers,
Person,Melville,London,Account,Group,Presbyterian Ministers ,Edinburgh,11/21/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,11/23/1689,1,Leven & Melville Papers,
Person,Cardross,Edinburgh,Wrote Letter to,Person,Melville ,London,11/28/1689,1,Leven & Melville Papers,
Person,King James,Dublin Castle,Intercepted Letter,Person,Laird of McNaughten ,Unknown,11/30/1689,1,Leven & Melville Papers,
Person,King James,Dublin Castle,Intercepted Letter,Person,Colonel Cannon ,Unknown,11/30/1689,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,11/1/1689,1,Leven & Melville Papers,
Person,Melville,London,Wrote Letter to,Person,Crawford ,Edinburgh,12/1/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/3/1689,1,Leven & Melville Papers,
Person,Melville,London,Wrote Letter to,Person,Leven ,Edinburgh,12/5/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/5/1689,1,Leven & Melville Papers,
Person,James Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,12/5/1689,1,Leven & Melville Papers,
Person,King William,Holland-House,Wrote Letter to,Organization,Scottish Parliament,Edinburgh,12/7/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/10/1689,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,12/10/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/12/1689,1,Leven & Melville Papers,
Person,Cardross,Edinburgh,Wrote Letter to,Person,Melville ,London,12/12/1689,1,Leven & Melville Papers,
Person,James Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,12/12/1689,1,Leven & Melville Papers,
Person,Cardross,Edinburgh,Wrote Letter to,Person,Melville ,London,12/18/1689,1,Leven & Melville Papers,
Person,Shrewsbury,Whitehall,Wrote Letter to,Person,Melville ,London,12/19/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/19/1689,1,Leven & Melville Papers,
Person,Elliot,Edinburgh,Letter Packet,Person,Melville ,London,12/19/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Unknown,Unknown,12/21/1689,1,Leven & Melville Papers,
Person,Fountainhall,Edinburgh,Wrote Letter to,Person,Melville ,London,12/22/1689,1,Leven & Melville Papers,
Person,Neil Campbell,Edinburgh,Wrote Letter to,Person,Melville ,London,12/24/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/24/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/26/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/26/1689,1,Leven & Melville Papers,
Person,John Dalrymple,Darlington,Wrote Letter to,Person,Melville ,London,12/26/1689,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,12/30/1689,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,12/31/1689,1,Leven & Melville Papers,
Person,James Dalrymple,Darlington,Wrote Letter to,Person,Melville ,London,1/1/1690,1,Leven & Melville Papers,
Person,Argyll,Glasgow,Wrote Letter to,Person,Portland,Hampton Court,1/2/1690,1,Leven & Melville Papers,
Person,Elliot,Edinburgh,Wrote Letter to,Person,Melville ,London,1/4/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/4/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,1/7/1690,1,Leven & Melville Papers,
Person,Polwarth,Edinburgh,Memorandum,Person,Melville ,London,1/7/1690,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,1/9/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Wrote Letter to,Person,Melville ,London,1/10/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/10/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,1/11/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/14/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Wrote Letter to,Person,Melville ,London,1/16/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/16/1690,1,Leven & Melville Papers,
Person,James Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/17/1690,1,Leven & Melville Papers,
Person,Argyll,Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,1/20/1690,1,Leven & Melville Papers,
Person,Argyll,Edinburgh,Wrote Letter to,Person,Melville ,London,1/20/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/20/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,1/21/1690,1,Leven & Melville Papers,
Person,James Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/21/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/21/1690,1,Leven & Melville Papers,
Person,Melville,London,Wrote Letter to,Person,Crawford ,Edinburgh,1/22/1690,1,Leven & Melville Papers,
Person,Lothian,Edinburgh,Wrote Letter to,Person,Melville ,London,1/23/1690,1,Leven & Melville Papers,
Person,Carmichael,Edinburgh,Wrote Letter to,Person,Melville ,London,1/24/1690,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,1/25/1690,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,1/25/1690,1,Leven & Melville Papers,
Person,Cassillis,Edinburgh,Wrote Letter to,Person,Melville ,London,1/28/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,1/28/1690,1,Leven & Melville Papers,
Person,James Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/30/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,1/31/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,2/4/1690,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,Melville ,London,2/4/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,2/4/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,2/7/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,2/8/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Wrote Letter to,Person,Melville ,London,2/8/1690,1,Leven & Melville Papers,
Person,Shrewsbury,Whitehall,Wrote Letter to,Person,Melville ,London,2/8/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Wrote Letter to,Person,Melville ,London,2/8/1690,1,Leven & Melville Papers,
Person,Lockhart,Edinburgh,Wrote Letter to,Person,James Melville ,London,2/8/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,2/8/1690,1,Leven & Melville Papers,
Person,Lothian,Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,2/11/1690,1,Leven & Melville Papers,
Person,Lothian,Edinburgh,Wrote Letter to,Person,Melville ,London,2/11/1690,1,Leven & Melville Papers,
Person,Argyll,Edinburgh,Wrote Letter to,Person,Melville ,London,2/11/1690,1,Leven & Melville Papers,
Group,"Polwarth, Forbes",Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,2/11/1690,1,Leven & Melville Papers,
Group,"Polwarth, Forbes",Edinburgh,Wrote Letter to,Person,Melville ,London,2/11/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,2/13/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,2/15/1690,1,Leven & Melville Papers,
Group,"Polwarth, Forbes",Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,2/15/1690,1,Leven & Melville Papers,
Group,"Polwarth, Forbes",Edinburgh,Wrote Letter to,Person,Melville ,London,2/15/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,2/18/1690,1,Leven & Melville Papers,
Person,Argyll,Edinburgh,Wrote Letter to,Person,Melville ,London,2/20/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Letter Packet,Person,Melville ,London,2/20/1690,1,Leven & Melville Papers,
Person,Crawford,Edinburgh,Wrote Letter to,Person,Melville ,London,2/20/1690,1,Leven & Melville Papers,
Person,John Dalrymple,Edinburgh,Wrote Letter to,Person,Melville ,London,2/20/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Instructions,Person,Melville ,Holyrood House,2/25/1690,1,Leven & Melville Papers,
Organization,Burrough of Belfast,Belfast,Recommendation,Person,Hill ,Dublin,2/28/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Instructions,Person,Melville ,Holyrood House,2/28/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Instructions,Person,Melville ,Holyrood House,2/1/1690,1,Leven & Melville Papers,
Person,Melville,Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,3/18/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,3/20/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,3/20/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Organization,Privy Council ,Edinburgh,3/20/1690,1,Leven & Melville Papers,
Person,King William,Whitehall,Warrant,Person,Viscount Tarbat ,Edinburgh,3/25/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,4/9/1690,1,Leven & Melville Papers,
Person,Portland,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,4/11/1690,1,Leven & Melville Papers,
Person,Schomberg,Lisburn,Wrote Letter to,Person,Leven ,Edinburgh,4/12/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Order,Person,Melville ,Holyrood House,4/15/1690,1,Leven & Melville Papers,
Person,Hill,Dublin,Wrote Letter to,Person,Leven ,Edinburgh,4/17/1690,1,Leven & Melville Papers,
Person,Ranelagh,London,Wrote Letter to,Person,Melville ,Holyrood House,4/19/1690,1,Leven & Melville Papers,
Person,Portland,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,4/22/1690,1,Leven & Melville Papers,
Person,Melville,Holyrood House,Order,Person,Breadalbane,Breadalbane,4/24/1690,1,Leven & Melville Papers,
Person,Lockhart,London,Wrote Letter to,Person,Raith,Edinburgh,4/29/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,April,1,Leven & Melville Papers,
Person,King William,Kensington Court,Instructions,Person,Melville ,Holyrood House,April,1,Leven & Melville Papers,
Person,David Nairne,Edinburgh,Wrote Letter to,Person,Leven ,Edinburgh,5/1/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Approbation,Person,Melville ,Holyrood House,5/2/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,5/7/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,5/14/1690,1,Leven & Melville Papers,
Person,Portland,Kensington Court,Wrote Letter to,Person,Melville ,Holyrood House,5/15/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Remarks,Person,Melville ,Holyrood House,5/22/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Instructions,Person,Melville ,Holyrood House,5/30/1690,1,Leven & Melville Papers,
Person,King William,Kensington Court,Instructions,Person,Melville ,Holyrood House,6/3/1690,1,Leven & Melville Papers,
Person,Viscount Tarbat,Edinburgh,Wrote Letter to,Person,Melville ,Holyrood House,6/3/1690,1,Leven & Melville Papers,
Organization,Privy Council,Edinburgh,Wrote Letter to,Person,King William ,Kensington Court,6/5/1690,1,Leven & Melville Papers,
Person,King William,Hoylake,Wrote Letter to,Person,Melville ,Holyrood House,6/9/1690,1,Leven & Melville Papers,
Person,Portland,Hoylake,Wrote Letter to,Person,Melville ,Holyrood House,6/9/1690,1,Leven & Melville Papers,
Person,Nottingham,Whitehall,Wrote Letter to,Person,Melville ,Holyrood House,6/13/1690,1,Leven & Melville Papers,
Person,David Nairne,Edinburgh,Wrote Letter to,Person,Melville ,Holyrood House,6/14/1690,1,Leven & Melville Papers,
Person,David Nairne,Edinburgh,Wrote Letter to,Person,Leven ,Edinburgh,6/19/1690,1,Leven & Melville Papers,
Person,Atholl,Glenalmond,Wrote Letter to,Person,Mackay ,Edinburgh,6/19/1690,1,Leven & Melville Papers,
Person,Atholl,Glenalmond,Wrote Letter to,Person,Melville ,Edinburgh,6/19/1690,1,Leven & Melville Papers,
Person,Nottingham,Whitehall,Wrote Letter to,Person,Melville ,Holyrood House,6/21/1690,1,Leven & Melville Papers,
Person,Ross,Inch,Wrote Letter to,Person,George Stirling ,Edinburgh,6/23/1690,1,Leven & Melville Papers,
Person,Ross,Inch,Wrote Letter to,Person,Melville ,Edinburgh,6/23/1690,1,Leven & Melville Papers,
Person,Melville,Edinburgh,Wrote Letter to,Person,Queen Mary ,Whitehall,6/23/1690,1,Leven & Melville Papers,
Person,Carstares,Edinburgh,Wrote Letter to,Person,Unknown,Unknown,6/23/1690,1,Leven & Melville Papers,
Person,Melville,Edinburgh,Wrote Letter to,Person,Queen Mary ,Whitehall,6/24/1690,1,Leven & Melville Papers,
Person,Nottingham,Whitehall,Wrote Letter to,Person,Melville ,Holyrood House,6/26/1690,1,Leven & Melville Papers,
Person,Billingsley,Berwick,Wrote Letter to,Person,Melville ,Holyrood House,6/27/1690,1,Leven & Melville Papers,
Person,Master of Forbes,Aberdeen,Wrote Letter to,Person,Melville ,Holyrood House,6/27/1690,1,Leven & Melville Papers,
Person,Queen Mary,Whitehall,Examination Articles,Person,Unknown,Unknown,6/1/1690,1,Leven & Melville Papers,
